	filepath	title
73	dataset/images/train/104194.jpg	dataset/captions/train/104194.txt
74	dataset/images/train/104259.jpg	dataset/captions/train/104259.txt
75	dataset/images/train/104312.jpg	dataset/captions/train/104312.txt
76	dataset/images/train/104456.jpg	dataset/captions/train/104456.txt
77	dataset/images/train/104485.jpg	dataset/captions/train/104485.txt
78	dataset/images/train/104499.jpg	dataset/captions/train/104499.txt
79	dataset/images/train/104521.jpg	dataset/captions/train/104521.txt
80	dataset/images/train/104565.jpg	dataset/captions/train/104565.txt
81	dataset/images/train/104572.jpg	dataset/captions/train/104572.txt
82	dataset/images/train/104589.jpg	dataset/captions/train/104589.txt
83	dataset/images/train/104727.jpg	dataset/captions/train/104727.txt
84	dataset/images/train/104754.jpg	dataset/captions/train/104754.txt
85	dataset/images/train/10477.jpg	dataset/captions/train/10477.txt
86	dataset/images/train/104786.jpg	dataset/captions/train/104786.txt
87	dataset/images/train/104795.jpg	dataset/captions/train/104795.txt
88	dataset/images/train/104798.jpg	dataset/captions/train/104798.txt
89	dataset/images/train/104835.jpg	dataset/captions/train/104835.txt
90	dataset/images/train/104881.jpg	dataset/captions/train/104881.txt
91	dataset/images/train/104921.jpg	dataset/captions/train/104921.txt
92	dataset/images/train/104962.jpg	dataset/captions/train/104962.txt
93	dataset/images/train/105021.jpg	dataset/captions/train/105021.txt
94	dataset/images/train/105091.jpg	dataset/captions/train/105091.txt
95	dataset/images/train/105172.jpg	dataset/captions/train/105172.txt
96	dataset/images/train/105231.jpg	dataset/captions/train/105231.txt
97	dataset/images/train/105274.jpg	dataset/captions/train/105274.txt
98	dataset/images/train/105307.jpg	dataset/captions/train/105307.txt
99	dataset/images/train/105422.jpg	dataset/captions/train/105422.txt
100	dataset/images/train/105423.jpg	dataset/captions/train/105423.txt
101	dataset/images/train/105432.jpg	dataset/captions/train/105432.txt
102	dataset/images/train/105494.jpg	dataset/captions/train/105494.txt
103	dataset/images/train/10556.jpg	dataset/captions/train/10556.txt
104	dataset/images/train/105645.jpg	dataset/captions/train/105645.txt
105	dataset/images/train/105705.jpg	dataset/captions/train/105705.txt
106	dataset/images/train/105720.jpg	dataset/captions/train/105720.txt
107	dataset/images/train/105845.jpg	dataset/captions/train/105845.txt
108	dataset/images/train/105848.jpg	dataset/captions/train/105848.txt
109	dataset/images/train/105946.jpg	dataset/captions/train/105946.txt
110	dataset/images/train/105948.jpg	dataset/captions/train/105948.txt
111	dataset/images/train/105954.jpg	dataset/captions/train/105954.txt
112	dataset/images/train/106049.jpg	dataset/captions/train/106049.txt
113	dataset/images/train/106101.jpg	dataset/captions/train/106101.txt
114	dataset/images/train/106106.jpg	dataset/captions/train/106106.txt
115	dataset/images/train/106141.jpg	dataset/captions/train/106141.txt
116	dataset/images/train/106182.jpg	dataset/captions/train/106182.txt
117	dataset/images/train/106309.jpg	dataset/captions/train/106309.txt
118	dataset/images/train/106320.jpg	dataset/captions/train/106320.txt
119	dataset/images/train/106322.jpg	dataset/captions/train/106322.txt
120	dataset/images/train/106349.jpg	dataset/captions/train/106349.txt
121	dataset/images/train/106357.jpg	dataset/captions/train/106357.txt
122	dataset/images/train/106419.jpg	dataset/captions/train/106419.txt
123	dataset/images/train/10643.jpg	dataset/captions/train/10643.txt
124	dataset/images/train/106501.jpg	dataset/captions/train/106501.txt
125	dataset/images/train/106661.jpg	dataset/captions/train/106661.txt
126	dataset/images/train/106671.jpg	dataset/captions/train/106671.txt
127	dataset/images/train/106672.jpg	dataset/captions/train/106672.txt
128	dataset/images/train/106706.jpg	dataset/captions/train/106706.txt
129	dataset/images/train/106825.jpg	dataset/captions/train/106825.txt
130	dataset/images/train/106830.jpg	dataset/captions/train/106830.txt
131	dataset/images/train/106831.jpg	dataset/captions/train/106831.txt
132	dataset/images/train/107.jpg	dataset/captions/train/107.txt
133	dataset/images/train/107046.jpg	dataset/captions/train/107046.txt
134	dataset/images/train/107061.jpg	dataset/captions/train/107061.txt
135	dataset/images/train/107069.jpg	dataset/captions/train/107069.txt
136	dataset/images/train/10708.jpg	dataset/captions/train/10708.txt
137	dataset/images/train/107115.jpg	dataset/captions/train/107115.txt
138	dataset/images/train/107120.jpg	dataset/captions/train/107120.txt
139	dataset/images/train/107164.jpg	dataset/captions/train/107164.txt
140	dataset/images/train/1074.jpg	dataset/captions/train/1074.txt
141	dataset/images/train/107560.jpg	dataset/captions/train/107560.txt
142	dataset/images/train/107606.jpg	dataset/captions/train/107606.txt
143	dataset/images/train/107702.jpg	dataset/captions/train/107702.txt
144	dataset/images/train/107996.jpg	dataset/captions/train/107996.txt
145	dataset/images/train/108004.jpg	dataset/captions/train/108004.txt
146	dataset/images/train/108037.jpg	dataset/captions/train/108037.txt
147	dataset/images/train/108117.jpg	dataset/captions/train/108117.txt
148	dataset/images/train/108127.jpg	dataset/captions/train/108127.txt
149	dataset/images/train/108128.jpg	dataset/captions/train/108128.txt
150	dataset/images/train/108154.jpg	dataset/captions/train/108154.txt
151	dataset/images/train/108234.jpg	dataset/captions/train/108234.txt
152	dataset/images/train/108331.jpg	dataset/captions/train/108331.txt
153	dataset/images/train/108366.jpg	dataset/captions/train/108366.txt
154	dataset/images/train/108469.jpg	dataset/captions/train/108469.txt
155	dataset/images/train/108482.jpg	dataset/captions/train/108482.txt
156	dataset/images/train/108549.jpg	dataset/captions/train/108549.txt
157	dataset/images/train/108643.jpg	dataset/captions/train/108643.txt
158	dataset/images/train/108690.jpg	dataset/captions/train/108690.txt
159	dataset/images/train/108721.jpg	dataset/captions/train/108721.txt
160	dataset/images/train/108752.jpg	dataset/captions/train/108752.txt
161	dataset/images/train/10888.jpg	dataset/captions/train/10888.txt
162	dataset/images/train/108982.jpg	dataset/captions/train/108982.txt
163	dataset/images/train/109035.jpg	dataset/captions/train/109035.txt
164	dataset/images/train/109282.jpg	dataset/captions/train/109282.txt
165	dataset/images/train/109423.jpg	dataset/captions/train/109423.txt
166	dataset/images/train/109437.jpg	dataset/captions/train/109437.txt
167	dataset/images/train/10947.jpg	dataset/captions/train/10947.txt
168	dataset/images/train/109553.jpg	dataset/captions/train/109553.txt
169	dataset/images/train/10971.jpg	dataset/captions/train/10971.txt
170	dataset/images/train/109763.jpg	dataset/captions/train/109763.txt
171	dataset/images/train/109781.jpg	dataset/captions/train/109781.txt
172	dataset/images/train/109813.jpg	dataset/captions/train/109813.txt
173	dataset/images/train/110028.jpg	dataset/captions/train/110028.txt
174	dataset/images/train/110094.jpg	dataset/captions/train/110094.txt
175	dataset/images/train/11010.jpg	dataset/captions/train/11010.txt
176	dataset/images/train/110166.jpg	dataset/captions/train/110166.txt
177	dataset/images/train/110171.jpg	dataset/captions/train/110171.txt
178	dataset/images/train/110393.jpg	dataset/captions/train/110393.txt
179	dataset/images/train/110606.jpg	dataset/captions/train/110606.txt
180	dataset/images/train/110686.jpg	dataset/captions/train/110686.txt
181	dataset/images/train/110739.jpg	dataset/captions/train/110739.txt
182	dataset/images/train/110810.jpg	dataset/captions/train/110810.txt
183	dataset/images/train/110861.jpg	dataset/captions/train/110861.txt
184	dataset/images/train/110899.jpg	dataset/captions/train/110899.txt
185	dataset/images/train/111018.jpg	dataset/captions/train/111018.txt
186	dataset/images/train/111086.jpg	dataset/captions/train/111086.txt
187	dataset/images/train/111139.jpg	dataset/captions/train/111139.txt
188	dataset/images/train/111365.jpg	dataset/captions/train/111365.txt
189	dataset/images/train/111444.jpg	dataset/captions/train/111444.txt
190	dataset/images/train/111451.jpg	dataset/captions/train/111451.txt
191	dataset/images/train/11153.jpg	dataset/captions/train/11153.txt
192	dataset/images/train/111723.jpg	dataset/captions/train/111723.txt
193	dataset/images/train/111805.jpg	dataset/captions/train/111805.txt
194	dataset/images/train/112148.jpg	dataset/captions/train/112148.txt
195	dataset/images/train/112150.jpg	dataset/captions/train/112150.txt
196	dataset/images/train/112233.jpg	dataset/captions/train/112233.txt
197	dataset/images/train/112317.jpg	dataset/captions/train/112317.txt
198	dataset/images/train/112412.jpg	dataset/captions/train/112412.txt
199	dataset/images/train/11260.jpg	dataset/captions/train/11260.txt
200	dataset/images/train/112639.jpg	dataset/captions/train/112639.txt
201	dataset/images/train/112779.jpg	dataset/captions/train/112779.txt
202	dataset/images/train/113018.jpg	dataset/captions/train/113018.txt
203	dataset/images/train/113128.jpg	dataset/captions/train/113128.txt
204	dataset/images/train/113257.jpg	dataset/captions/train/113257.txt
205	dataset/images/train/113294.jpg	dataset/captions/train/113294.txt
206	dataset/images/train/11338.jpg	dataset/captions/train/11338.txt
207	dataset/images/train/113416.jpg	dataset/captions/train/113416.txt
208	dataset/images/train/11355.jpg	dataset/captions/train/11355.txt
209	dataset/images/train/11382.jpg	dataset/captions/train/11382.txt
210	dataset/images/train/113906.jpg	dataset/captions/train/113906.txt
211	dataset/images/train/113932.jpg	dataset/captions/train/113932.txt
212	dataset/images/train/11394.jpg	dataset/captions/train/11394.txt
213	dataset/images/train/114201.jpg	dataset/captions/train/114201.txt
214	dataset/images/train/114277.jpg	dataset/captions/train/114277.txt
215	dataset/images/train/114286.jpg	dataset/captions/train/114286.txt
216	dataset/images/train/114288.jpg	dataset/captions/train/114288.txt
217	dataset/images/train/1147.jpg	dataset/captions/train/1147.txt
218	dataset/images/train/11479.jpg	dataset/captions/train/11479.txt
219	dataset/images/train/114792.jpg	dataset/captions/train/114792.txt
220	dataset/images/train/114873.jpg	dataset/captions/train/114873.txt
221	dataset/images/train/114880.jpg	dataset/captions/train/114880.txt
222	dataset/images/train/114884.jpg	dataset/captions/train/114884.txt
223	dataset/images/train/114951.jpg	dataset/captions/train/114951.txt
224	dataset/images/train/115148.jpg	dataset/captions/train/115148.txt
225	dataset/images/train/115988.jpg	dataset/captions/train/115988.txt
226	dataset/images/train/116147.jpg	dataset/captions/train/116147.txt
227	dataset/images/train/116300.jpg	dataset/captions/train/116300.txt
228	dataset/images/train/116453.jpg	dataset/captions/train/116453.txt
229	dataset/images/train/11653.jpg	dataset/captions/train/11653.txt
230	dataset/images/train/116718.jpg	dataset/captions/train/116718.txt
231	dataset/images/train/11674.jpg	dataset/captions/train/11674.txt
232	dataset/images/train/116880.jpg	dataset/captions/train/116880.txt
233	dataset/images/train/11702.jpg	dataset/captions/train/11702.txt
234	dataset/images/train/11709.jpg	dataset/captions/train/11709.txt
235	dataset/images/train/117140.jpg	dataset/captions/train/117140.txt
236	dataset/images/train/11717.jpg	dataset/captions/train/11717.txt
237	dataset/images/train/117304.jpg	dataset/captions/train/117304.txt
238	dataset/images/train/117578.jpg	dataset/captions/train/117578.txt
239	dataset/images/train/117658.jpg	dataset/captions/train/117658.txt
240	dataset/images/train/117662.jpg	dataset/captions/train/117662.txt
241	dataset/images/train/117697.jpg	dataset/captions/train/117697.txt
242	dataset/images/train/117704.jpg	dataset/captions/train/117704.txt
243	dataset/images/train/117804.jpg	dataset/captions/train/117804.txt
244	dataset/images/train/118315.jpg	dataset/captions/train/118315.txt
245	dataset/images/train/118418.jpg	dataset/captions/train/118418.txt
246	dataset/images/train/118509.jpg	dataset/captions/train/118509.txt
247	dataset/images/train/118534.jpg	dataset/captions/train/118534.txt
248	dataset/images/train/118547.jpg	dataset/captions/train/118547.txt
249	dataset/images/train/11857.jpg	dataset/captions/train/11857.txt
250	dataset/images/train/118662.jpg	dataset/captions/train/118662.txt
251	dataset/images/train/118698.jpg	dataset/captions/train/118698.txt
252	dataset/images/train/118758.jpg	dataset/captions/train/118758.txt
253	dataset/images/train/118766.jpg	dataset/captions/train/118766.txt
254	dataset/images/train/118804.jpg	dataset/captions/train/118804.txt
255	dataset/images/train/118853.jpg	dataset/captions/train/118853.txt
256	dataset/images/train/119006.jpg	dataset/captions/train/119006.txt
257	dataset/images/train/119126.jpg	dataset/captions/train/119126.txt
258	dataset/images/train/119177.jpg	dataset/captions/train/119177.txt
259	dataset/images/train/11918.jpg	dataset/captions/train/11918.txt
260	dataset/images/train/119314.jpg	dataset/captions/train/119314.txt
261	dataset/images/train/119544.jpg	dataset/captions/train/119544.txt
262	dataset/images/train/11960.jpg	dataset/captions/train/11960.txt
263	dataset/images/train/119835.jpg	dataset/captions/train/119835.txt
264	dataset/images/train/1200.jpg	dataset/captions/train/1200.txt
265	dataset/images/train/120212.jpg	dataset/captions/train/120212.txt
266	dataset/images/train/120376.jpg	dataset/captions/train/120376.txt
267	dataset/images/train/120590.jpg	dataset/captions/train/120590.txt
268	dataset/images/train/120646.jpg	dataset/captions/train/120646.txt
269	dataset/images/train/120762.jpg	dataset/captions/train/120762.txt
270	dataset/images/train/121018.jpg	dataset/captions/train/121018.txt
271	dataset/images/train/121162.jpg	dataset/captions/train/121162.txt
272	dataset/images/train/121260.jpg	dataset/captions/train/121260.txt
273	dataset/images/train/121266.jpg	dataset/captions/train/121266.txt
274	dataset/images/train/121268.jpg	dataset/captions/train/121268.txt
275	dataset/images/train/121328.jpg	dataset/captions/train/121328.txt
276	dataset/images/train/121359.jpg	dataset/captions/train/121359.txt
277	dataset/images/train/121410.jpg	dataset/captions/train/121410.txt
278	dataset/images/train/121414.jpg	dataset/captions/train/121414.txt
279	dataset/images/train/121499.jpg	dataset/captions/train/121499.txt
280	dataset/images/train/121569.jpg	dataset/captions/train/121569.txt
281	dataset/images/train/12175.jpg	dataset/captions/train/12175.txt
282	dataset/images/train/121834.jpg	dataset/captions/train/121834.txt
283	dataset/images/train/121999.jpg	dataset/captions/train/121999.txt
284	dataset/images/train/122173.jpg	dataset/captions/train/122173.txt
285	dataset/images/train/122331.jpg	dataset/captions/train/122331.txt
286	dataset/images/train/12260.jpg	dataset/captions/train/12260.txt
287	dataset/images/train/122668.jpg	dataset/captions/train/122668.txt
288	dataset/images/train/122697.jpg	dataset/captions/train/122697.txt
289	dataset/images/train/123028.jpg	dataset/captions/train/123028.txt
290	dataset/images/train/12315.jpg	dataset/captions/train/12315.txt
291	dataset/images/train/123189.jpg	dataset/captions/train/123189.txt
292	dataset/images/train/1232.jpg	dataset/captions/train/1232.txt
293	dataset/images/train/12325.jpg	dataset/captions/train/12325.txt
294	dataset/images/train/123353.jpg	dataset/captions/train/123353.txt
295	dataset/images/train/12343.jpg	dataset/captions/train/12343.txt
296	dataset/images/train/123629.jpg	dataset/captions/train/123629.txt
297	dataset/images/train/123954.jpg	dataset/captions/train/123954.txt
298	dataset/images/train/124085.jpg	dataset/captions/train/124085.txt
299	dataset/images/train/124226.jpg	dataset/captions/train/124226.txt
300	dataset/images/train/124429.jpg	dataset/captions/train/124429.txt
301	dataset/images/train/12456.jpg	dataset/captions/train/12456.txt
302	dataset/images/train/124571.jpg	dataset/captions/train/124571.txt
303	dataset/images/train/124577.jpg	dataset/captions/train/124577.txt
304	dataset/images/train/124629.jpg	dataset/captions/train/124629.txt
305	dataset/images/train/124731.jpg	dataset/captions/train/124731.txt
306	dataset/images/train/124775.jpg	dataset/captions/train/124775.txt
307	dataset/images/train/12484.jpg	dataset/captions/train/12484.txt
308	dataset/images/train/12486.jpg	dataset/captions/train/12486.txt
309	dataset/images/train/125257.jpg	dataset/captions/train/125257.txt
310	dataset/images/train/12553.jpg	dataset/captions/train/12553.txt
311	dataset/images/train/12561.jpg	dataset/captions/train/12561.txt
312	dataset/images/train/12586.jpg	dataset/captions/train/12586.txt
313	dataset/images/train/12598.jpg	dataset/captions/train/12598.txt
314	dataset/images/train/125998.jpg	dataset/captions/train/125998.txt
315	dataset/images/train/12626.jpg	dataset/captions/train/12626.txt
316	dataset/images/train/126287.jpg	dataset/captions/train/126287.txt
317	dataset/images/train/126329.jpg	dataset/captions/train/126329.txt
318	dataset/images/train/126448.jpg	dataset/captions/train/126448.txt
319	dataset/images/train/126558.jpg	dataset/captions/train/126558.txt
320	dataset/images/train/126735.jpg	dataset/captions/train/126735.txt
321	dataset/images/train/127072.jpg	dataset/captions/train/127072.txt
322	dataset/images/train/127254.jpg	dataset/captions/train/127254.txt
323	dataset/images/train/127537.jpg	dataset/captions/train/127537.txt
324	dataset/images/train/127567.jpg	dataset/captions/train/127567.txt
325	dataset/images/train/127597.jpg	dataset/captions/train/127597.txt
326	dataset/images/train/127852.jpg	dataset/captions/train/127852.txt
327	dataset/images/train/12808.jpg	dataset/captions/train/12808.txt
328	dataset/images/train/128119.jpg	dataset/captions/train/128119.txt
329	dataset/images/train/12825.jpg	dataset/captions/train/12825.txt
330	dataset/images/train/128323.jpg	dataset/captions/train/128323.txt
331	dataset/images/train/128338.jpg	dataset/captions/train/128338.txt
332	dataset/images/train/128373.jpg	dataset/captions/train/128373.txt
333	dataset/images/train/12844.jpg	dataset/captions/train/12844.txt
334	dataset/images/train/1285.jpg	dataset/captions/train/1285.txt
335	dataset/images/train/128537.jpg	dataset/captions/train/128537.txt
336	dataset/images/train/128759.jpg	dataset/captions/train/128759.txt
337	dataset/images/train/128767.jpg	dataset/captions/train/128767.txt
338	dataset/images/train/12877.jpg	dataset/captions/train/12877.txt
339	dataset/images/train/128940.jpg	dataset/captions/train/128940.txt
340	dataset/images/train/128943.jpg	dataset/captions/train/128943.txt
341	dataset/images/train/12900.jpg	dataset/captions/train/12900.txt
342	dataset/images/train/129061.jpg	dataset/captions/train/129061.txt
343	dataset/images/train/12910.jpg	dataset/captions/train/12910.txt
344	dataset/images/train/129248.jpg	dataset/captions/train/129248.txt
345	dataset/images/train/129374.jpg	dataset/captions/train/129374.txt
346	dataset/images/train/129430.jpg	dataset/captions/train/129430.txt
347	dataset/images/train/129445.jpg	dataset/captions/train/129445.txt
348	dataset/images/train/129552.jpg	dataset/captions/train/129552.txt
349	dataset/images/train/129651.jpg	dataset/captions/train/129651.txt
350	dataset/images/train/129671.jpg	dataset/captions/train/129671.txt
351	dataset/images/train/129765.jpg	dataset/captions/train/129765.txt
352	dataset/images/train/129913.jpg	dataset/captions/train/129913.txt
353	dataset/images/train/129945.jpg	dataset/captions/train/129945.txt
354	dataset/images/train/129960.jpg	dataset/captions/train/129960.txt
355	dataset/images/train/130298.jpg	dataset/captions/train/130298.txt
356	dataset/images/train/130306.jpg	dataset/captions/train/130306.txt
357	dataset/images/train/130321.jpg	dataset/captions/train/130321.txt
358	dataset/images/train/130366.jpg	dataset/captions/train/130366.txt
359	dataset/images/train/130408.jpg	dataset/captions/train/130408.txt
360	dataset/images/train/130475.jpg	dataset/captions/train/130475.txt
361	dataset/images/train/130551.jpg	dataset/captions/train/130551.txt
362	dataset/images/train/130638.jpg	dataset/captions/train/130638.txt
363	dataset/images/train/130669.jpg	dataset/captions/train/130669.txt
364	dataset/images/train/130801.jpg	dataset/captions/train/130801.txt
365	dataset/images/train/130918.jpg	dataset/captions/train/130918.txt
366	dataset/images/train/131025.jpg	dataset/captions/train/131025.txt
367	dataset/images/train/131115.jpg	dataset/captions/train/131115.txt
368	dataset/images/train/131179.jpg	dataset/captions/train/131179.txt
369	dataset/images/train/131409.jpg	dataset/captions/train/131409.txt
370	dataset/images/train/131422.jpg	dataset/captions/train/131422.txt
371	dataset/images/train/131443.jpg	dataset/captions/train/131443.txt
372	dataset/images/train/131495.jpg	dataset/captions/train/131495.txt
373	dataset/images/train/1315.jpg	dataset/captions/train/1315.txt
374	dataset/images/train/131545.jpg	dataset/captions/train/131545.txt
375	dataset/images/train/131710.jpg	dataset/captions/train/131710.txt
376	dataset/images/train/131845.jpg	dataset/captions/train/131845.txt
377	dataset/images/train/131895.jpg	dataset/captions/train/131895.txt
378	dataset/images/train/13194.jpg	dataset/captions/train/13194.txt
379	dataset/images/train/131948.jpg	dataset/captions/train/131948.txt
380	dataset/images/train/131985.jpg	dataset/captions/train/131985.txt
381	dataset/images/train/132315.jpg	dataset/captions/train/132315.txt
382	dataset/images/train/13233.jpg	dataset/captions/train/13233.txt
383	dataset/images/train/132393.jpg	dataset/captions/train/132393.txt
384	dataset/images/train/132530.jpg	dataset/captions/train/132530.txt
385	dataset/images/train/132600.jpg	dataset/captions/train/132600.txt
386	dataset/images/train/132743.jpg	dataset/captions/train/132743.txt
387	dataset/images/train/132857.jpg	dataset/captions/train/132857.txt
388	dataset/images/train/132974.jpg	dataset/captions/train/132974.txt
389	dataset/images/train/132978.jpg	dataset/captions/train/132978.txt
390	dataset/images/train/13302.jpg	dataset/captions/train/13302.txt
391	dataset/images/train/133265.jpg	dataset/captions/train/133265.txt
392	dataset/images/train/133345.jpg	dataset/captions/train/133345.txt
393	dataset/images/train/133533.jpg	dataset/captions/train/133533.txt
394	dataset/images/train/133549.jpg	dataset/captions/train/133549.txt
395	dataset/images/train/133722.jpg	dataset/captions/train/133722.txt
396	dataset/images/train/133734.jpg	dataset/captions/train/133734.txt
397	dataset/images/train/13386.jpg	dataset/captions/train/13386.txt
398	dataset/images/train/133871.jpg	dataset/captions/train/133871.txt
399	dataset/images/train/133950.jpg	dataset/captions/train/133950.txt
400	dataset/images/train/134164.jpg	dataset/captions/train/134164.txt
401	dataset/images/train/134382.jpg	dataset/captions/train/134382.txt
402	dataset/images/train/13441.jpg	dataset/captions/train/13441.txt
403	dataset/images/train/134493.jpg	dataset/captions/train/134493.txt
404	dataset/images/train/134526.jpg	dataset/captions/train/134526.txt
405	dataset/images/train/134588.jpg	dataset/captions/train/134588.txt
406	dataset/images/train/135195.jpg	dataset/captions/train/135195.txt
407	dataset/images/train/13525.jpg	dataset/captions/train/13525.txt
408	dataset/images/train/135478.jpg	dataset/captions/train/135478.txt
409	dataset/images/train/135674.jpg	dataset/captions/train/135674.txt
410	dataset/images/train/135684.jpg	dataset/captions/train/135684.txt
411	dataset/images/train/13579.jpg	dataset/captions/train/13579.txt
412	dataset/images/train/135835.jpg	dataset/captions/train/135835.txt
413	dataset/images/train/136011.jpg	dataset/captions/train/136011.txt
414	dataset/images/train/136027.jpg	dataset/captions/train/136027.txt
415	dataset/images/train/13632.jpg	dataset/captions/train/13632.txt
416	dataset/images/train/136335.jpg	dataset/captions/train/136335.txt
417	dataset/images/train/136338.jpg	dataset/captions/train/136338.txt
418	dataset/images/train/13637.jpg	dataset/captions/train/13637.txt
419	dataset/images/train/136647.jpg	dataset/captions/train/136647.txt
420	dataset/images/train/136699.jpg	dataset/captions/train/136699.txt
421	dataset/images/train/13689.jpg	dataset/captions/train/13689.txt
422	dataset/images/train/136927.jpg	dataset/captions/train/136927.txt
423	dataset/images/train/13695.jpg	dataset/captions/train/13695.txt
424	dataset/images/train/13696.jpg	dataset/captions/train/13696.txt
425	dataset/images/train/13717.jpg	dataset/captions/train/13717.txt
426	dataset/images/train/137175.jpg	dataset/captions/train/137175.txt
427	dataset/images/train/137204.jpg	dataset/captions/train/137204.txt
428	dataset/images/train/137213.jpg	dataset/captions/train/137213.txt
429	dataset/images/train/13722.jpg	dataset/captions/train/13722.txt
430	dataset/images/train/137538.jpg	dataset/captions/train/137538.txt
431	dataset/images/train/137556.jpg	dataset/captions/train/137556.txt
432	dataset/images/train/137557.jpg	dataset/captions/train/137557.txt
433	dataset/images/train/137758.jpg	dataset/captions/train/137758.txt
434	dataset/images/train/137776.jpg	dataset/captions/train/137776.txt
435	dataset/images/train/13782.jpg	dataset/captions/train/13782.txt
436	dataset/images/train/137904.jpg	dataset/captions/train/137904.txt
